unitid,year,offering_highest_level,inst_size,hbcu,medical_degree,tribal_college,land_grant,inst_affiliation,oncampus_housing,calendar_system,study_abroad,dual_credit,ap_credit,employment_services,placement_services,oncampus_daycare,disability_indicator
445249,2014,3,1,0,0,0,0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445258,2014,5,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445267,2014,7,2,0,0,0,0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
445276,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
445300,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
445319,2014,7,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
445328,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
445346,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445364,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445373,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445382,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445391,2014,7,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
445434,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445461,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445470,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445498,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445504,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445540,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445559,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
445577,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445638,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445647,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445656,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445665,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445683,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445692,2014,7,1,0,0,0,0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
445708,2014,5,2,0,0,0,0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
445726,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445735,2014,9,2,0,1,0,0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
445744,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445753,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445762,2014,4,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445771,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445780,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445799,2014,4,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
445814,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445841,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445850,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445869,2014,9,1,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
445896,2014,2,1,0,0,0,0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
445911,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445920,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
445939,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
445948,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
445957,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
445984,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445993,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446002,2014,7,1,0,0,0,0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
446039,2014,7,1,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
446048,2014,9,2,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
446057,2014,1,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446075,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446084,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446093,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446109,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446118,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446127,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446136,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446145,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446163,2014,3,1,0,0,0,0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
446190,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446206,2014,2,1,0,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446215,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446224,2014,4,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
446233,2014,5,1,0,0,0,0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
446242,2014,4,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
446251,2014,1,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446260,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446288,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446303,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
446349,2014,2,1,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446385,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446394,2014,9,1,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446400,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446446,2014,2,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446455,2014,2,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446464,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446516,2014,2,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446525,2014,3,1,0,0,0,0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
446534,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446543,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446552,2014,3,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446561,2014,7,2,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446570,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446589,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446598,2014,3,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
446604,2014,5,2,0,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446613,2014,5,1,0,0,0,0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
446640,2014,7,1,0,0,0,0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
446668,2014,5,1,0,0,0,0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
446677,2014,5,1,0,0,0,0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
446729,2014,7,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
446774,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
446792,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
446808,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
446817,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
446835,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446844,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
446880,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
446899,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
446905,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
446914,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
446923,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
446932,2014,7,1,0,0,0,0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
446996,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447014,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447023,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447050,2014,7,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
447069,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
447102,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447120,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447148,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447166,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447175,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447209,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447218,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447227,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447236,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
447245,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447254,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447263,2014,5,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
447272,2014,9,1,0,0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
447290,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447315,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447324,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447333,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447342,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447360,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447379,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447403,2014,4,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
447421,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
447430,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447449,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447458,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
447467,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447476,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
447494,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447519,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447528,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447582,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
447591,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447625,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
447634,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447670,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
447689,2014,5,4,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
447698,2014,7,1,0,0,0,0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
447704,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447713,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447722,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447731,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447759,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447768,2014,3,2,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447777,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447795,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447801,2014,9,1,0,0,0,0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
447810,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447847,2014,3,1,0,0,0,0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
447856,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
447865,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447874,2014,1,1,0,0,0,0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447883,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447892,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447908,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447917,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447935,2014,4,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
447953,2014,7,1,0,0,0,0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
447962,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447971,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447980,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
447999,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448008,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448017,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448026,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448035,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448044,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448053,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448071,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448105,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448114,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448123,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448141,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448150,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448196,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
448202,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448211,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448220,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448239,2014,5,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448248,2014,4,2,0,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448257,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448275,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448284,2014,7,2,0,0,0,0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
448309,2014,7,1,0,0,0,0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448345,2014,5,1,0,0,0,0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448354,2014,5,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448406,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448415,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448424,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448433,2014,4,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448442,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448451,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448460,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448479,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448488,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448497,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448503,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448512,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448567,2014,7,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
448576,2014,5,2,0,0,0,0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
448585,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
448594,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
448600,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448619,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448628,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
448646,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448664,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448673,2014,5,2,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
448691,2014,7,1,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448707,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448716,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448734,2014,9,1,0,0,0,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
448752,2014,5,1,0,0,0,0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448761,2014,5,1,0,0,0,0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
448770,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
448789,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
448798,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448804,2014,5,1,0,0,0,0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
448822,2014,7,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
448840,2014,8,2,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
448859,2014,3,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448886,2014,9,4,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
448895,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
448974,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
448983,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
449010,2014,5,1,0,0,0,0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
449038,2014,7,2,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
449074,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
449083,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
449092,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
449117,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
