unitid,offering_highest_level,offering_highest_degree,offering_grad,inst_size,hbcu,medical_degree,tribal_college,land_grant,sector,inst_control,fips,inst_affiliation,oncampus_housing,calendar_system,study_abroad,dual_credit,ap_credit,employment_services,placement_services,oncampus_daycare,disability_indicator,disability_percentage,cont_prof_prog_offered,occupational_prog_offered,acceptance_rate,tuition_fees_ft
214759,5.111111111111111,29.444444444444443,0.05555555555555555,1.3571428571428572,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,0.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.6111111111111112,0.9,4.0,0.0,1.0,0.8622657764376481,15948.274509803921
214768,5.277777777777778,29.444444444444443,0.2222222222222222,1.5714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.05555555555555555,0.8,4.0,0.0,1.0,0.888424734055472,16175.21568627451
214777,9.0,10.666666666666666,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,4.5,1.0,1.0,0.538328702327919,19136.0
214786,5.888888888888889,25.555555555555557,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8888888888888888,0.8888888888888888,0.0,0.9,4.0,0.0,1.0,0.8406930253220791,15990.509803921568
214795,5.111111111111111,29.444444444444443,0.05555555555555555,1.5714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,1.0,0.0,0.8,4.0,0.0,1.0,0.8438864628820961,15995.686274509804
214801,5.388888888888889,29.444444444444443,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,4.0,0.0,1.0,0.8024389057356447,16084.495238095238
214810,5.111111111111111,29.444444444444443,0.05555555555555555,1.2857142857142858,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.0,0.7,4.0,0.0,1.0,0.8085106382978723,15817.444444444445
214829,6.111111111111111,24.444444444444443,0.5555555555555556,1.8571428571428572,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.8,4.5,0.0,1.0,0.836949569495695,16168.627450980392
214838,3.2666666666666666,40.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,0.8461538461538461,0.0,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,7737.75
214883,5.722222222222222,26.666666666666668,0.3888888888888889,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,0.0,1.0,0.0,0.5,1.0,0.9444444444444444,0.16666666666666666,0.0,1.0,7.079084249084248,0.1111111111111111,1.0,0.7423971377459749,13901.92
214892,3.4444444444444446,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.05555555555555555,2.0,0.0,0.1111111111111111,0.6111111111111112,1.0,1.0,0.8333333333333334,1.0,7.079084249084248,0.0,1.0,0.8400499843798813,18244.5
214926,4.333333333333333,10.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,4.0,2.0,42.0,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.92,3119.0
214971,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,0.3333333333333333,1.0,0.5,0.2222222222222222,1.0,0.2222222222222222,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.8064066852367688,27883.5
215026,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,42.0,2.0,0.8,5.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,18784.14285714286
215053,5.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,0.2222222222222222,1.0,0.0,1.0,1.0,0.8888888888888888,0.3888888888888889,0.0,0.6,7.25,0.0,1.0,0.4792065250226563,17805.11111111111
215062,9.0,11.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,0.6111111111111112,1.0,1.0,1.0,1.0,0.1,6.222222222222222,1.0,0.0,0.13795189744511338,35923.27777777778
215099,8.88888888888889,12.166666666666666,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.6666666666666666,5.0,1.0,0.47058823529411764,0.6687419430446502,21399.941176470587
215105,7.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,0.0,0.6,7.75,0.6111111111111112,1.0,0.5845144009301367,31608.0
215114,7.0,20.333333333333332,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,17.0,1.0,0.0,0.8186007540846251,14403.111111111111
215123,9.0,12.11111111111111,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,42.0,3.0,0.0,2.611111111111111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.079084249084248,1.0,0.0,0.7104120276160687,22257.222222222223
215132,9.0,10.944444444444445,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.8333333333333334,0.0,0.6203109799330552,27595.027777777777
215239,3.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,42.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,7906.277777777777
215266,5.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,5.5,0.0,1.0,0.6691694541313785,15016.518518518518
215275,5.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,0.0,0.7,4.0,0.0,0.2777777777777778,0.7703329553654262,15035.407407407407
215284,5.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,4.5,0.0,1.0,0.8336432405020496,15015.407407407407
215293,9.0,10.944444444444445,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.4,4.833333333333333,1.0,1.0,0.5586364390045372,19658.185185185186
215309,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,42.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,0.4444444444444444,0.0,0.8,4.0,0.0,1.0,0.9143193745314341,13261.962962962964
215381,4.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,2.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.9638009049773756,14393.0
215415,3.2222222222222223,38.888888888888886,0.0,2.0,0.0,0.0,0.0,0.0,5.555555555555555,2.888888888888889,42.0,2.111111111111111,1.0,2.0,0.0,0.8333333333333334,1.0,1.0,1.0,0.0,0.1,5.111111111111111,0.0,0.2222222222222222,0.8769283363958805,14173.833333333334
215424,9.0,11.777777777777779,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.9444444444444444,0.0,0.0,0.0,1.0,1.0,0.7222222222222222,0.0,7.079084249084248,1.0,0.0,0.7104120276160687,10453.833333333334
215433,3.6875,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.6664775950085082,14299.0
215442,7.555555555555555,17.72222222222222,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,7.079084249084248,0.5,0.5,0.7259030187525846,17378.972222222223
215479,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,3.0,0.0,0.2777777777777778,0.3333333333333333,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7104120276160687,10081.111111111111
215488,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,42.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.8543689320388349,5695.5
215585,3.0,40.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,4.0,1.0,42.0,1.0,0.0,1.3333333333333333,0.0,1.0,1.0,1.0,0.6666666666666666,0.6111111111111112,0.0,6.3,0.0,1.0,0.7104120276160687,6443.018518518518
215594,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.8888888888888888,2.888888888888889,0.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.8888888888888888,1.0,7.079084249084248,0.0,0.3888888888888889,0.2929389312977099,12826.235294117647
215619,7.777777777777778,16.5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,0.0,1.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,7.079084249084248,0.6111111111111112,0.0,0.7104120276160687,15487.117647058823
215628,8.11111111111111,16.38888888888889,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,2.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,7.079084249084248,1.0,0.0,0.8666666666666667,9687.6
215637,5.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,42.0,2.0,1.0,1.6111111111111112,0.0,0.6111111111111112,0.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.05555555555555555,0.8304675716440423,19195.0
215646,3.111111111111111,40.0,0.0,1.0714285714285714,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,4.166666666666667,0.0,0.16666666666666666,0.7777777777777778,0.6111111111111112,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,14809.888888888889
215655,9.0,10.88888888888889,1.0,2.642857142857143,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,5.0,1.0,0.0,0.8049708278715912,20964.222222222223
215682,3.4444444444444446,40.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,1.1666666666666667,0.0,0.2222222222222222,0.4444444444444444,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.9042071197411004,11614.0
215691,7.0,20.0,1.0,1.2142857142857142,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8,5.0,0.16666666666666666,0.0,0.6243261455525606,19588.777777777777
215743,8.444444444444445,14.444444444444445,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,0.0,0.6,4.5,0.6111111111111112,0.0,0.7822368421052631,22661.13888888889
215752,4.0,0.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,5.0,2.0,42.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.0,0.6320754716981132,7737.5
215770,9.0,11.11111111111111,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,0.0,0.8333333333333334,1.0,0.6666666666666666,0.0,0.0,7.7,0.16666666666666666,0.0,0.6967024296774285,23887.333333333332
215798,7.555555555555555,18.22222222222222,0.9444444444444444,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2777777777777778,0.7,4.666666666666667,0.0,0.2222222222222222,0.6965809182676652,18851.571428571428
215813,7.0,20.38888888888889,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.079084249084248,0.0,0.0,0.7104120276160687,18659.222222222223
215868,3.25,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,13515.75
215895,3.857142857142857,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.2857142857142858,0.0,0.0,1.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,10650.0
215929,8.88888888888889,12.555555555555555,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.16666666666666666,0.5,5.2,1.0,0.0,0.7360199444584701,22299.583333333332
215947,7.444444444444445,20.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,6.2,0.4444444444444444,0.0,0.6893081200011894,19558.305555555555
215956,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.0,0.2727272727272727,3897.5
215965,4.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.25375234521575984,8979.583333333334
215974,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,2.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7435233160621761,12178.055555555555
215983,2.2222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.888888888888889,2.2222222222222223,42.0,2.7777777777777777,0.0,3.7777777777777777,0.0,0.0,0.0,0.7222222222222222,0.7222222222222222,0.0,1.0,7.079084249084248,0.0,0.0,0.8285714285714286,14607.666666666666
215992,3.111111111111111,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.4444444444444444,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7782426778242678,8506.055555555555
216001,3.0,40.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,6.0,3.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,6412.5
216010,8.055555555555555,18.444444444444443,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,0.0,5.7,0.0,0.0,0.751767938381154,10806.574074074075
216038,8.722222222222221,13.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.6790134131710639,10295.074074074075
216047,7.0,20.444444444444443,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,1.0,7.079084249084248,1.0,0.0,0.9800995024875622,16245.138888888889
216074,1.7222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,42.0,2.0,0.0,6.5,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,1.0,7.079084249084248,0.0,0.8333333333333334,1.0,7191.333333333333
216083,4.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.8333333333333333,0.0,0.8333333333333334,0.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.808038808038808,13559.166666666666
216108,2.0,0.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,9.0,3.0,42.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.5,0.7104120276160687,8500.0
216162,3.6666666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5,2.0,42.0,3.0,1.0,3.0,0.0,0.7777777777777778,0.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.36180904522613067,11208.888888888889
216180,5.1,12.8,0.3,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,0.0,1.0,0.875,0.875,0.875,0.0,0.6925298144185407,7.079084249084248,1.0,0.0,0.8947368421052632,2643.3333333333335
216199,4.0,0.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,5.0,2.0,42.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.0,0.7104120276160687,9535.0
216278,5.111111111111111,29.444444444444443,0.05555555555555555,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,0.3888888888888889,1.0,1.0,1.0,1.0,0.0,9.5,0.0,0.4444444444444444,0.7375193406801605,34246.57894736842
216287,5.111111111111111,29.444444444444443,0.05555555555555555,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.9,0.0,0.0,0.15921039211504762,39411.68421052631
216296,3.0,40.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,4.0,1.0,42.0,1.0,0.9444444444444444,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1,15.333333333333334,0.0,1.0,0.36836774699424985,6341.111111111111
216311,5.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7928613224107666,7520.833333333333
216339,9.0,11.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.0,0.4,6.666666666666667,1.0,1.0,0.6047305598979437,15579.601851851852
216348,3.0,11.555555555555555,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,0.35294117647058826,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.079084249084248,0.47058823529411764,0.0,0.7104120276160687,7632.777777777777
216357,5.0,30.0,0.0,1.6428571428571428,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.2222222222222222,0.0,1.0,7.079084249084248,0.0,0.0,0.7087827872408109,22618.38888888889
216366,9.0,11.0,1.0,2.0714285714285716,0.0,1.0,0.0,0.0,2.0,2.0,42.0,3.0,0.9444444444444444,1.0,0.3333333333333333,0.0,0.6111111111111112,1.0,1.0,1.0,0.9,7.0,1.0,0.0,0.46827576239340946,27431.222222222223
216418,3.111111111111111,40.0,0.0,1.3571428571428572,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,3.3333333333333335,0.0,0.05555555555555555,0.3333333333333333,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.8888888888888888,0.7506720430107527,13206.722222222223
216427,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.0,0.0,0.0,0.3888888888888889,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.9823943661971831,13975.055555555555
216436,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.0,0.0,0.05555555555555555,0.4444444444444444,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.9568567026194145,14081.388888888889
216445,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.9473150962512664,14019.555555555555
216454,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.8888888888888888,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.9658678286129266,14104.222222222223
216463,9.0,12.61111111111111,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,0.0,1.0,0.7222222222222222,0.0,0.0,1.0,1.0,0.0,0.0,7.079084249084248,0.7222222222222222,0.0,0.7104120276160687,8678.263157894737
216524,5.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.1,0.0,0.0,0.6514279300226096,38858.055555555555
216542,6.333333333333333,23.333333333333332,0.6666666666666666,1.4285714285714286,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.0,0.7,4.333333333333333,0.0,0.6666666666666666,0.7430480707048933,12306.3
216551,3.0555555555555554,40.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.8888888888888888,1.0,0.5,0.4444444444444444,0.6111111111111112,0.0,0.16666666666666666,0.0,0.3,7.8,0.0,0.0,0.8038565833082254,23906.058823529413
216597,9.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.6666666666666666,0.0,0.0,6.0,1.0,0.05555555555555555,0.4422179183481354,26263.11111111111
216630,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.3333333333333333,0.7222222222222222,0.0,1.0,7.079084249084248,0.0,1.0,0.8169291338582677,9439.722222222223
216649,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,1.0,7.079084249084248,0.0,0.6666666666666666,0.6148867313915858,9252.777777777777
216667,5.333333333333333,28.333333333333332,0.16666666666666666,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,4.0,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.0,0.7,5.333333333333333,0.0,0.0,0.4269463716578362,30855.761904761905
216694,8.444444444444445,13.944444444444445,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,5.333333333333333,1.0,0.0,0.7670035420660969,15469.444444444445
216764,8.055555555555555,18.11111111111111,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.5555555555555556,0.3,4.285714285714286,0.5,0.0,0.5251341697791638,10604.185185185184
216773,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.8888888888888888,1.0,7.079084249084248,0.0,0.0,0.3028229255774166,7011.888888888889
216782,3.388888888888889,40.0,0.0,1.0714285714285714,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,4.777777777777778,0.0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.16666666666666666,1.0,7.079084249084248,0.0,1.0,0.5874512353706112,16888.384615384617
216807,7.222222222222222,20.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,0.0,0.5,6.6,0.0,0.0,0.6855186377441334,19104.444444444445
216816,9.0,11.055555555555555,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.7222222222222222,0.3333333333333333,0.0,0.0,7.079084249084248,0.7222222222222222,0.0,0.7104120276160687,11770.111111111111
216825,3.0,40.0,0.0,2.9285714285714284,0.0,0.0,0.0,0.0,4.0,1.0,42.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,5736.444444444444
216852,9.0,10.555555555555555,1.0,2.357142857142857,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,7.079084249084248,0.0,0.0,0.6964186098404552,26272.166666666668
216931,8.333333333333334,14.277777777777779,1.0,2.7142857142857144,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,7.079084249084248,1.0,0.0,0.7794492656216024,23524.277777777777
216940,3.5,40.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,42.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7104120276160687,27571.0
216986,3.076923076923077,40.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,10011.538461538461
217013,6.444444444444445,22.77777777777778,0.7222222222222222,1.2142857142857142,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,3.8333333333333335,1.0,1.0,1.0,0.7777777777777778,0.0,1.0,0.8,10.0,0.0,0.0,0.5435582250779905,16835.225806451614
217040,7.222222222222222,19.555555555555557,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,4.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,1.0,7.079084249084248,0.0,0.0,0.9130434782608695,9205.555555555555
217059,7.888888888888889,16.88888888888889,1.0,2.7142857142857144,0.0,0.0,0.0,0.0,2.0,2.0,42.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,6.25,0.1111111111111111,0.0,0.6104583584242441,12973.805555555555
217086,3.0,40.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,6.0,3.0,42.0,2.0,0.0,3.0,0.0,0.9285714285714286,0.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.6840363937138131,12046.285714285714
217156,9.0,11.0,1.0,3.142857142857143,0.0,1.0,0.0,0.0,2.0,2.0,44.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.5,0.2777777777777778,0.0,0.10977039857648023,40304.0
